nome_hotel,prezzo,stanza,città,data,punteggio,numero_recensioni,distanza_centro,genius,offerte,colazione_inclusa,senza_pagamento_anticipato,cancellazione_gratuita,os,username,user_agent_type,TIMESTAMP
Movie Home Guesthouse,€ 73,,"Monte Sacro, Roma ",2024-03-20,"8,2", · 392 recensioni," 5,9 km dal centro",True,,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Why Not Roma Suite,€ 111,,"Via Veneto, Roma ",2024-03-20,"7,6", · 741 recensioni, 2 km dal centro,True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
La Maison Dell'Orologio,€ 159,,"Piazza Navona, Roma ",2024-03-20,"8,8", · 264 recensioni," 1,3 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
La Vite Vaticana,€ 107,,"Vaticano Prati, Roma ",2024-03-20,"8,9", · 550 recensioni," 2,5 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Degli Artisti,€ 243,,"Via Veneto, Roma ",2024-03-20,"8,8", · 784 recensioni," 1,1 km dal centro",True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Favilla Hotel di Charme,€ 143,,Roma ,2024-03-20,"9,0", · 697 recensioni, 13 km dal centro,True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel San Giovanni Roma,€ 146,,"San Giovanni, Roma ",2024-03-20,"8,6", · 2.184 recensioni," 2,5 km dal centro",True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Piccolo Borgo,€ 116,,"Appio Latino, Roma ",2024-03-20,"7,9", · 1.528 recensioni, 10 km dal centro,False,,True,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Suites Farnese Design,€ 118,,"Vaticano Prati, Roma ",2024-03-20,"8,6", · 689 recensioni," 1,9 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hadrianus Temple Suites - The Venue Collection,€ 130,Suite privata – 14m²:,"Pantheon, Roma ",2024-03-20,"8,3", · 365 recensioni," 0,5 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Porta Pia,€ 128,,Roma ,2024-03-20,"8,1", · 1.180 recensioni," 2,4 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Vatican Gabriel,€ 138,,"Vaticano Prati, Roma ",2024-03-20,"8,9", · 198 recensioni," 2,4 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Locarno,€ 511,,"Spagna, Roma ",2024-03-20,"9,3", · 728 recensioni," 1,7 km dal centro",True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
OperaDreams2,€ 164,,"Stazione Termini, Roma ",2024-03-20,"8,8", · 63 recensioni," 1,2 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Roma Station House,€ 147,,"Stazione Termini, Roma ",2024-03-20,"8,1", · 817 recensioni," 1,7 km dal centro",True,Prezzo solo su mobile ,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Rose Suite,€ 125,,"Stazione Termini, Roma ",2024-03-20,"8,6", · 462 recensioni," 1,4 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Monastero dei Santi,€ 354,,"Trionfale, Roma ",2024-03-20,"9,4", · 376 recensioni, 4 km dal centro,True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Suitedreams,€ 163,,"Stazione Termini, Roma ",2024-03-20,"8,5", · 845 recensioni," 1,2 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Gemme Di Roma Accomodation,€ 157,,"Stazione Termini, Roma ",2024-03-20,"9,4", · 883 recensioni," 1,8 km dal centro",False,Offerta Inizio 2024 ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Vatican Relais Rome Suite,€ 187,,"Vaticano Prati, Roma ",2024-03-20,"8,6", · 658 recensioni," 2,2 km dal centro",True,Prezzo solo su mobile ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Lodi,€ 135,,Roma ,2024-03-20,"8,0", · 620 recensioni," 3,5 km dal centro",True,Offerta Inizio 2024 ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Suites Giulia,€ 173,Intero appartamento – 42m²:,"Piazza Navona, Roma ",2024-03-20,"8,9", · 112 recensioni," 1,4 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Boutique Hotel Atelier '800,€ 177,,"Piazza Navona, Roma ",2024-03-20,"8,9", · 525 recensioni," 1,3 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Let's go to Rome,€ 149,,"Gianicolense, Roma ",2024-03-20,"8,1", · 231 recensioni," 2,5 km dal centro",True,,True,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Mondo Antico,€ 93,,"Aurelio, Roma ",2024-03-20,"9,1", · 375 recensioni," 4,4 km dal centro",True,Prezzo solo su mobile ,True,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Ottaviano Smart Rooms,€ 132,,"Vaticano Prati, Roma ",2024-03-20,"8,2", · 468 recensioni," 2,5 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
QG Vatican Suites,€ 120,Monolocale privato – 15m²:,"Trionfale, Roma ",2024-03-20,"8,9", · 494 recensioni," 2,9 km dal centro",True,Prezzo solo su mobile ,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Giolli Nazionale,€ 269,,"Rione Monti, Roma ",2024-03-20,"8,1", · 6.378 recensioni," 0,8 km dal centro",True,Prezzo solo su mobile Offerta SuperSegreta ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Passepartout,€ 187,,"Piazza Navona, Roma ",2024-03-20,"8,8", · 457 recensioni," 1,1 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Palm Suites - Small Luxury Hotels of the World,€ 408,Suite privata – 50m²:,"Rione Monti, Roma ",2024-03-20,"9,2", · 292 recensioni," 0,8 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Courtyard by Marriott Rome Central Park,€ 185,,"Trionfale, Roma ",2024-03-20,"8,2", · 688 recensioni," 5,7 km dal centro",False,,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Olympic Charme,€ 132,,"Villa Borghese/Parioli, Roma ",2024-03-20,"9,0", · 414 recensioni," 3,9 km dal centro",False,,True,True,True,Android,marcofantile,mobile,03-03-2024---16:00
B&B CultRoma Roof Garden,€ 111,,Roma ,2024-03-20,"8,1", · 179 recensioni," 3,1 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Demetra Eco Guest House,€ 111,,"San Giovanni, Roma ",2024-03-20,"9,0", · 106 recensioni," 3,2 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
BePlace Holy See,€ 134,,"Vaticano Prati, Roma ",2024-03-20,"9,5", · 56 recensioni," 2,3 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
AmoRoma Vatican,€ 89,,"Vaticano Prati, Roma ",2024-03-20,"7,4", · 177 recensioni, 2 km dal centro,True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Palazzo Cardinal Cesi,€ 313,,"Vaticano Prati, Roma ",2024-03-20,"8,3", · 523 recensioni, 2 km dal centro,True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Vatican Suite Home,€ 175,,"Vaticano Prati, Roma ",2024-03-20,"9,3", · 418 recensioni, 2 km dal centro,True,Offerta Inizio 2024 ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Nannarè Guest House,€ 139,,"Vaticano Prati, Roma ",2024-03-20,"9,1", · 181 recensioni," 2,3 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Holiday a San Pietro,€ 138,,"Vaticano Prati, Roma ",2024-03-20,"8,1", · 480 recensioni," 2,4 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Ercoli House,€ 117,,"Via Veneto, Roma ",2024-03-20,"8,4", · 828 recensioni," 1,9 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Moderno Hotel Roma,€ 161,,"Stazione Termini, Roma ",2024-03-20,"8,2", · 1.167 recensioni," 1,8 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Clementi Portrait,€ 154,,"Vaticano Prati, Roma ",2024-03-20,"9,2", · 954 recensioni," 1,5 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Luxury on the River,€ 126,,"Vaticano Prati, Roma ",2024-03-20,"9,2", · 631 recensioni," 1,5 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
The Shire Hotel,€ 235,,"Via Veneto, Roma ",2024-03-20,"8,5", · 366 recensioni," 1,5 km dal centro",True,,True,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Inside Roma Rooms,€ 106,,"Vaticano Prati, Roma ",2024-03-20,"9,2", · 412 recensioni," 2,2 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Dulcis In Vatican b&b,€ 127,,"Trionfale, Roma ",2024-03-20,"8,8", · 254 recensioni," 3,3 km dal centro",True,Offerta Inizio 2024 ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Vatican Leone IV,€ 85,,"Vaticano Prati, Roma ",2024-03-20,"5,2", · 486 recensioni," 2,7 km dal centro",True,Prezzo solo su mobile ,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
The Couper Colonna,€ 185,,"Pantheon, Roma ",2024-03-20,"8,7", · 1.134 recensioni," 0,6 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
L'Oasi Verde a San Pietro apartment,€ 129,,"Vaticano Prati, Roma ",2024-03-20,"8,8", · 124 recensioni," 3,1 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Le Stanze di Elisa,€ 159,Suite privata:,"Vaticano Prati, Roma ",2024-03-20,"8,7", · 338 recensioni," 1,9 km dal centro",True,Offerta Inizio 2024 ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Rooms Piramide,€ 98,,"Aventino, Roma ",2024-03-20,"7,1", · 119 recensioni," 2,5 km dal centro",False,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Relais Bocca di Leone,€ 151,,"Spagna, Roma ",2024-03-20,"8,5", · 949 recensioni," 1,2 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
La Muraglia Di San Pietro,€ 136,,"Vaticano Prati, Roma ",2024-03-20,"7,7", · 463 recensioni," 2,4 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Meridiana,€ 118,,"Stazione Termini, Roma ",2024-03-20,"7,3", · 1.118 recensioni," 1,8 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Il Magnificus Boutique,€ 104,,"Nomentano, Roma ",2024-03-20,"8,7", · 553 recensioni," 4,2 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Vatican Rooms Holiday in Rome,€ 120,,"Trionfale, Roma ",2024-03-20,"9,0", · 579 recensioni," 3,3 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel City Palazzo Dei Cardinali,€ 176,,"Spagna, Roma ",2024-03-20,"8,1", · 2.369 recensioni," 0,9 km dal centro",True,Prezzo solo su mobile ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Domidea,€ 149,,Roma ,2024-03-20,"8,4", · 546 recensioni, 9 km dal centro,True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Guest House Arco Dei Tolomei,€ 176,,"Trastevere, Roma ",2024-03-20,"8,7", · 257 recensioni," 0,9 km dal centro",True,,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Hub Pantheon,€ 214,,"Pantheon, Roma ",2024-03-20,"8,8", · 397 recensioni," 0,6 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
52 Vespasiano Vatican Suites,€ 128,,"Vaticano Prati, Roma ",2024-03-20,"9,3", · 144 recensioni," 2,6 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Stefano House Roma,€ 155,,"Vaticano Prati, Roma ",2024-03-20,"8,9", · 511 recensioni," 2,4 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Inn Urbe Colosseo,€ 200,,"Rione Monti, Roma ",2024-03-20,"9,2", · 260 recensioni," 1,1 km dal centro",True,Prezzo solo su mobile ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Rose Garden Palace Roma by OMNIA hotels,€ 194,,"Via Veneto, Roma ",2024-03-20,"8,6", · 66 recensioni," 1,6 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Exe International Palace,€ 184,,"Rione Monti, Roma ",2024-03-20,"7,8", · 4.288 recensioni," 0,9 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Little Rhome Suites,€ 142,,"Trastevere, Roma ",2024-03-20,"8,4", · 530 recensioni," 0,9 km dal centro",True,Prezzo solo su mobile ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Voyager House Termini - Home and More,€ 138,,"Stazione Termini, Roma ",2024-03-20,"7,6", · 52 recensioni," 1,6 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
New Born,€ 111,,"Stazione Termini, Roma ",2024-03-20,"8,4", · 102 recensioni," 2,1 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Profumo Maison Ripetta,€ 224,,"Spagna, Roma ",2024-03-20,"8,3", · 187 recensioni," 1,6 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Ostello Villa Monte Mario,€ 84,,"Trionfale, Roma ",2024-03-20,"7,6", · 1.998 recensioni," 4,8 km dal centro",False,,True,True,True,Android,marcofantile,mobile,03-03-2024---16:00
B&B Easy,€ 115,,"Aventino, Roma ",2024-03-20,"9,4", · 1.083 recensioni," 2,6 km dal centro",True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hostel Cosmos,€ 112,,"Stazione Termini, Roma ",2024-03-20,"9,0", · 187 recensioni, 2 km dal centro,False,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
MyTALE Creative Academy Hotel,€ 216,,"Rione Monti, Roma ",2024-03-20,"8,9", · 379 recensioni," 0,9 km dal centro",False,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Monti Guest House - Affittacamere,€ 117,,"Rione Monti, Roma ",2024-03-20,"7,8", · 440 recensioni," 0,9 km dal centro",True,,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Comfy Vatican Suite,€ 115,,"Vaticano Prati, Roma ",2024-03-20,"8,9", · 688 recensioni," 2,9 km dal centro",False,Offerta a tempo limitato ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Magenta Collection Purificazione 69,€ 123,,"Via Veneto, Roma ",2024-03-20,"8,2", · 909 recensioni," 1,1 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Colosseo Prestige Rooms,€ 160,,"Rione Monti, Roma ",2024-03-20,"9,1", · 748 recensioni," 0,9 km dal centro",False,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Yes Hotel Boutique Rome,€ 173,,"Stazione Termini, Roma ",2024-03-20,"8,5", · 979 recensioni," 1,9 km dal centro",True,Prezzo solo su mobile ,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Internazionale Domus,€ 217,,"Spagna, Roma ",2024-03-20,"9,4", · 396 recensioni," 1,1 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
La Grande Bellezza Guest House Rome,€ 116,,"San Giovanni, Roma ",2024-03-20,"8,7", · 281 recensioni," 2,6 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Auditorium Mecenate,€ 123,,"Stazione Termini, Roma ",2024-03-20,"8,1", · 825 recensioni," 1,6 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Lungotevere Ripa,€ 182,,"Trastevere, Roma ",2024-03-20,"8,7", · 745 recensioni," 0,9 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Borghese Contemporary Hotel,€ 373,,"Spagna, Roma ",2024-03-20,"9,2", · 322 recensioni, 1 km dal centro,True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Giselda Home,€ 138,,"Trastevere, Roma ",2024-03-20,"8,1", · 381 recensioni," 1,3 km dal centro",True,Prezzo solo su mobile ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
B&B Gaudium Colosseo,€ 154,,"Rione Monti, Roma ",2024-03-20,"9,3", · 238 recensioni, 1 km dal centro,True,Offerta Inizio 2024 ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Donna Camilla Savelli - VRetreats,€ 214,,"Trastevere, Roma ",2024-03-20,"8,8", · 2.677 recensioni," 1,5 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Lirico,€ 176,,"Stazione Termini, Roma ",2024-03-20,"8,1", · 1.653 recensioni," 1,2 km dal centro",False,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Suite Luxury BDSM,€ 160,,"Ostiense, Roma ",2024-03-20,"8,3", · 73 recensioni," 4,5 km dal centro",True,,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
The Style,€ 265,,"Spagna, Roma ",2024-03-20,"8,4", · 1.100 recensioni," 0,9 km dal centro",True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Antica Dimora De Michaelis,€ 135,,"Piazza Navona, Roma ",2024-03-20,"8,2", · 591 recensioni, 1 km dal centro,True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
FOURHEADS Private Suites,€ 200,,"Spagna, Roma ",2024-03-20,"8,9", · 1.968 recensioni," 0,8 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
L'Oasi al Pigneto - Guest house,€ 91,,"Prenestino, Roma ",2024-03-20,"9,3", · 346 recensioni," 4,1 km dal centro",True,,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Favola Romana - Guest House,€ 94,,"Stazione Termini, Roma ",2024-03-20,"7,6", · 1.288 recensioni, 2 km dal centro,False,,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
B&B Exa Rooms - Just Rome,€ 119,,"San Giovanni, Roma ",2024-03-20,"8,7", · 534 recensioni," 2,7 km dal centro",True,Offerta Inizio 2024 ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Palazzo Dama - Preferred Hotels & Resorts,€ 470,,"Spagna, Roma ",2024-03-20,"8,8", · 686 recensioni," 1,8 km dal centro",True,,False,True,True,Android,marcofantile,mobile,03-03-2024---16:00
Condotti Boutique Hotel,€ 240,,"Spagna, Roma ",2024-03-20,"8,2", · 2.578 recensioni," 1,2 km dal centro",True,Prezzo solo su mobile ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Michelangelo Vatican Rooms,€ 92,,"Vaticano Prati, Roma ",2024-03-20,"8,4", · 209 recensioni," 3,3 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Hotel Varese,€ 174,,"Stazione Termini, Roma ",2024-03-20,"8,8", · 3.954 recensioni, 2 km dal centro,True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
San Luigi - Residenza Gemelli,€ 103,,"Trionfale, Roma ",2024-03-20,"8,2", · 2.307 recensioni," 5,9 km dal centro",True,Prezzo solo su mobile ,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
Roma Talenti Fucini B&B,€ 123,,"Monte Sacro, Roma ",2024-03-20,"7,9", · 135 recensioni, 8 km dal centro,True,,True,False,True,Android,marcofantile,mobile,03-03-2024---16:00
